registration_number,course_code,grade,grade_points,credits_obtained,result,month_year
22A91A6162,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6162,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6162,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6162,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6162,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6163,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6163,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6163,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6163,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6163,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6163,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6163,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6163,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6163,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6163,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6163,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6163,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6163,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6163,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6163,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6163,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6163,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6163,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6163,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6163,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6163,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6163,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6163,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6163,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6163,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6163,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6163,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6163,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6163,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6163,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6163,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6163,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6163,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6163,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6163,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6163,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6163,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6163,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6163,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6163,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6163,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6163,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6163,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6163,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6163,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6163,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6163,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6163,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6163,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6163,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6163,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6163,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6163,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6163,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6163,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6163,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6163,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6163,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6163,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6163,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6163,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6163,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6164,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6164,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6164,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6164,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6164,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6164,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6164,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6164,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6164,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6164,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6164,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6164,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6164,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6164,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6164,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6164,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6164,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6164,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6164,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6164,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6164,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6164,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6164,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6164,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6164,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6164,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6164,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6164,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6164,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6164,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6164,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6164,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6164,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6164,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6164,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6164,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6164,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6164,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6164,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6164,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6164,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6164,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6164,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6164,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6164,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6164,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6164,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6164,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6164,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6164,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6164,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6164,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6164,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6164,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6164,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6164,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6164,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6164,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6164,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6164,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6164,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6164,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6165,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6165,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6165,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6165,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6165,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6165,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6165,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6165,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6165,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6165,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6165,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6165,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6165,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6165,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6165,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6165,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6165,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6165,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6165,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6165,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6165,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6165,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6165,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6165,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6165,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6165,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6165,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6165,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6165,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6165,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6165,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6165,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6165,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6165,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6165,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6165,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6165,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6165,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6165,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6165,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6165,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6165,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6165,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6165,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6165,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6165,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6165,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6165,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6165,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6165,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6165,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6165,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6165,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6165,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6165,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6165,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6165,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6165,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6165,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6165,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6165,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6165,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6167,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6167,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6167,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6167,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6167,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6167,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6167,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6167,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6167,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6167,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6167,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6167,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6167,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6167,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6167,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6167,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6167,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6167,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6167,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6167,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6167,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6167,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6167,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6167,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6167,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6167,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6167,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6167,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6167,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6167,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6167,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6167,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6167,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6167,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6167,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6167,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6167,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6167,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6167,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6167,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6167,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6167,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6167,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6167,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6167,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6167,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6167,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6167,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6167,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6167,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6167,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6167,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6167,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6167,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6167,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6167,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6167,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6167,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6167,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6167,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6167,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6167,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6168,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6168,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6168,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6168,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6168,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6168,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6168,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6168,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6168,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6168,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6168,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6168,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6168,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6168,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6168,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6168,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6168,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6168,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6168,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6168,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6168,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6168,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6168,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6168,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6168,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6168,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6168,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6168,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6168,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6168,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6168,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6168,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6168,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6168,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6168,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6168,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6168,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6168,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6168,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6168,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6168,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6168,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6168,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6168,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6168,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6168,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6168,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6168,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6168,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6168,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6168,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6168,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6168,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6168,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6168,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6168,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6168,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6168,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6168,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6168,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6168,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6168,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6169,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6169,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6169,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6169,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6169,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6169,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6169,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6169,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6169,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6169,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6169,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6169,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6169,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6169,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6169,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6169,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6169,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6169,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6169,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6169,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6169,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6169,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6169,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6169,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6169,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6169,201CS3L02,A,10,1.5,PASS,MAR-2025

22A91A6169,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6169,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6169,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6169,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6169,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6169,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6169,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6169,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6169,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6169,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6169,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6169,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6169,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6169,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6169,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6169,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6169,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6169,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6169,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6169,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6169,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6169,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6169,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6169,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6169,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6169,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6169,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6169,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6169,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6169,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6169,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6169,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6169,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6169,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6169,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6169,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6170,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6170,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6170,201BS1T04,A,10,3,PASS,MAR-2025
22A91A6170,201ES1T02,A,10,3,PASS,MAR-2025
22A91A6170,201ES1I02,A,10,3,PASS,MAR-2025
22A91A6170,201HS1L01,A,10,1.5,PASS,MAR-2025
22A91A6170,201BS1L03,A,10,1.5,PASS,MAR-2025
22A91A6170,201ES1L02,A,10,1.5,PASS,MAR-2025
22A91A6170,201MC1T01,A,10,0,PASS,MAR-2025
22A91A6170,201BS2T07,A,10,3,PASS,MAR-2025
22A91A6170,201BS2T09,A,10,3,PASS,MAR-2025
22A91A6170,201ES2T15,A,10,3,PASS,MAR-2025
22A91A6170,201ES2T04,A,10,3,PASS,MAR-2025
22A91A6170,201ES2T07,A,10,3,PASS,MAR-2025
22A91A6170,201BS2L04,A,10,1.5,PASS,MAR-2025
22A91A6170,201ES2L06,A,10,1.5,PASS,MAR-2025
22A91A6170,201ES2L14,A,10,1.5,PASS,MAR-2025
22A91A6170,201HS2L01,A,10,0,PASS,MAR-2025
22A91A6170,201MC2T02,A,10,0,PASS,MAR-2025
22A91A6170,201AM3T01,A,10,3,PASS,MAR-2025
22A91A6170,201AM3T02,A,10,3,PASS,MAR-2025
22A91A6170,201CS3T03,A,10,3,PASS,MAR-2025
22A91A6170,201AM3T03,A,10,3,PASS,MAR-2025
22A91A6170,201BS3T13,A,10,3,PASS,MAR-2025
22A91A6170,201AM3L01,A,10,1.5,PASS,MAR-2025
22A91A6170,201CS3L02,A,10,1.5,PASS,MAR-2025
22A91A6170,201AM3L02,A,10,1.5,PASS,MAR-2025
22A91A6170,201AM3P01,A,10,2,PASS,MAR-2025
22A91A6170,201AM3P02,A,10,4,PASS,MAR-2025
22A91A6170,201MC3T03,A,10,0,PASS,MAR-2025
22A91A6170,201BS4T16,A,10,3,PASS,MAR-2025
22A91A6170,201CS4T05,A,10,3,PASS,MAR-2025
22A91A6170,201CS4T06,A,10,3,PASS,MAR-2025
22A91A6170,201BS4T19,A,10,3,PASS,MAR-2025
22A91A6170,201HS4T03,A,10,3,PASS,MAR-2025
22A91A6170,201CS4L04,A,10,1.5,PASS,MAR-2025
22A91A6170,201AM4L01,A,10,1.5,PASS,MAR-2025
22A91A6170,201CS4L06,A,10,1.5,PASS,MAR-2025
22A91A6170,201AM4S01,A,10,2,PASS,MAR-2025
22A91A6170,201MC4T04,A,10,0,PASS,MAR-2025
22A91A6170,201CS5T01,A,10,3,PASS,MAR-2025
22A91A6170,201AM5T01,A,10,3,PASS,MAR-2025
22A91A6170,201CS5T03,A,10,3,PASS,MAR-2025
22A91A6170,201PE5T01,A,10,3,PASS,MAR-2025
22A91A6170,201CS5J01,A,10,3,PASS,MAR-2025
22A91A6170,201AM5L01,A,10,1.5,PASS,MAR-2025
22A91A6170,201AM5L02,A,10,1.5,PASS,MAR-2025
22A91A6170,201AM5P01,A,10,1.5,PASS,MAR-2025
22A91A6170,201CS5S01,A,10,2,PASS,MAR-2025
22A91A6170,201MC5T01,A,10,0,PASS,MAR-2025
22A91A6170,201AM6T01,A,10,3,PASS,MAR-2025
22A91A6170,201CS6T02,A,10,3,PASS,MAR-2025
22A91A6170,201AM6T02,A,10,3,PASS,MAR-2025
22A91A6170,201PE5T02,A,10,3,PASS,MAR-2025
22A91A6170,201CS6J01,A,10,3,PASS,MAR-2025
22A91A6170,201AM6L01,A,10,1.5,PASS,MAR-2025
22A91A6170,201CS6L02,A,10,1.5,PASS,MAR-2025
22A91A6170,201AM6L02,A,10,1.5,PASS,MAR-2025
22A91A6170,201CS6S01,A,10,2,PASS,MAR-2025
22A91A6170,201MC6T02,A,10,0,PASS,MAR-2025
22A91A6170,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6170,201MC6T01,A,10,0,PASS,MAR-2025
22A91A6171,201HS1T01,A,10,3,PASS,MAR-2025
22A91A6171,201BS1T01,A,10,3,PASS,MAR-2025
22A91A6171,201BS1T04,A,10,3,PASS,MAR-2025
